pcode_2,month,district,governorate,pcode_1,gid_1,gid_2,unocha_operational_hub,percent_functioning_health_centres,percent_attack_rate,percent_individuals_health_facilities_problems,num_suspected_cases_cholera,num_deaths_cholera,num_health_workers,was_duplicated
YE1513,2020-12-01,As Silw,Ta'iz,YE15,YEM.21_1,YEM.21.8_1,Ibb,,,,30.0,,,False
YE1513,2021-01-01,As Silw,Ta'iz,YE15,YEM.21_1,YEM.21.8_1,Ibb,,,,52.0,,,False
YE1513,2021-03-01,As Silw,Ta'iz,YE15,YEM.21_1,YEM.21.8_1,Ibb,,,,80.0,,,False
YE1513,2021-04-01,As Silw,Ta'iz,YE15,YEM.21_1,YEM.21.8_1,Ibb,,,,24.0,,,False
YE1514,2020-02-01,Ash Shamayatayn,Ta'iz,YE15,YEM.21_1,YEM.21.9_1,Ibb,,,,621.0,1.0,,False
YE1514,2020-03-01,Ash Shamayatayn,Ta'iz,YE15,YEM.21_1,YEM.21.9_1,Ibb,,,,460.0,1.0,,False
YE1514,2020-04-01,Ash Shamayatayn,Ta'iz,YE15,YEM.21_1,YEM.21.9_1,Ibb,,,,153.0,,,False
YE1514,2020-05-01,Ash Shamayatayn,Ta'iz,YE15,YEM.21_1,YEM.21.9_1,Ibb,,,,63.0,,,False
YE1514,2020-06-01,Ash Shamayatayn,Ta'iz,YE15,YEM.21_1,YEM.21.9_1,Ibb,,,,14.0,2.0,,False
YE1514,2020-07-01,Ash Shamayatayn,Ta'iz,YE15,YEM.21_1,YEM.21.9_1,Ibb,,,,39.0,2.0,,False
YE1514,2020-08-01,Ash Shamayatayn,Ta'iz,YE15,YEM.21_1,YEM.21.9_1,Ibb,,,,42.0,,,False
YE1514,2020-09-01,Ash Shamayatayn,Ta'iz,YE15,YEM.21_1,YEM.21.9_1,Ibb,,,,69.0,,,False
YE1514,2020-10-01,Ash Shamayatayn,Ta'iz,YE15,YEM.21_1,YEM.21.9_1,Ibb,,,,94.0,,,False
YE1514,2020-11-01,Ash Shamayatayn,Ta'iz,YE15,YEM.21_1,YEM.21.9_1,Ibb,,,,92.0,,,False
YE1514,2020-12-01,Ash Shamayatayn,Ta'iz,YE15,YEM.21_1,YEM.21.9_1,Ibb,,,,116.0,,,False
YE1514,2021-02-01,Ash Shamayatayn,Ta'iz,YE15,YEM.21_1,YEM.21.9_1,Ibb,,,,72.0,,,False
YE1514,2021-05-01,Ash Shamayatayn,Ta'iz,YE15,YEM.21_1,YEM.21.9_1,Ibb,,,,31.0,,,False
YE1515,2020-02-01,Al Wazi'yah,Ta'iz,YE15,YEM.21_1,YEM.21.7_1,Ibb,,,,2.0,,,False
YE1515,2020-03-01,Al Wazi'yah,Ta'iz,YE15,YEM.21_1,YEM.21.7_1,Ibb,,,,2.0,,,False
YE1515,2020-04-01,Al Wazi'yah,Ta'iz,YE15,YEM.21_1,YEM.21.7_1,Ibb,,,,2.0,,,False
YE1515,2020-08-01,Al Wazi'yah,Ta'iz,YE15,YEM.21_1,YEM.21.7_1,Ibb,,,,3.0,,,False
YE1515,2020-09-01,Al Wazi'yah,Ta'iz,YE15,YEM.21_1,YEM.21.7_1,Ibb,,,,2.0,,,False
YE1515,2020-10-01,Al Wazi'yah,Ta'iz,YE15,YEM.21_1,YEM.21.7_1,Ibb,,,,2.0,,,False
YE1515,2020-11-01,Al Wazi'yah,Ta'iz,YE15,YEM.21_1,YEM.21.7_1,Ibb,,,,12.0,,,False
YE1515,2020-12-01,Al Wazi'yah,Ta'iz,YE15,YEM.21_1,YEM.21.7_1,Ibb,,,,2.0,,,False
YE1516,2020-01-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,108.0,,,False
YE1516,2020-02-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,74.0,,,False
YE1516,2020-03-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,51.0,,,False
YE1516,2020-04-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,33.0,,,False
YE1516,2020-05-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,27.0,,,False
YE1516,2020-06-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,22.0,,,False
YE1516,2020-07-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,25.0,,,False
YE1516,2020-08-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,30.0,,,False
YE1516,2020-09-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,37.0,,,False
YE1516,2020-10-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,48.0,,,False
YE1516,2020-11-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,43.0,,,False
YE1516,2020-12-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,14.0,,,False
YE1516,2021-01-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,25.0,,,False
YE1516,2021-02-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,22.0,,,False
YE1516,2021-03-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,37.0,,,False
YE1516,2021-04-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,15.0,,,False
YE1516,2021-05-01,Hayfan,Ta'iz,YE15,YEM.21_1,YEM.21.13_1,Ibb,,,,3.0,,,False
YE1517,2020-01-01,Al Mudhaffar,Ta'iz,YE15,YEM.21_1,YEM.21.5_1,Ibb,,,,21.0,,,False
YE1517,2020-02-01,Al Mudhaffar,Ta'iz,YE15,YEM.21_1,YEM.21.5_1,Ibb,,,,389.0,,,False
YE1517,2020-03-01,Al Mudhaffar,Ta'iz,YE15,YEM.21_1,YEM.21.5_1,Ibb,,,,518.0,,,False
YE1517,2020-04-01,Al Mudhaffar,Ta'iz,YE15,YEM.21_1,YEM.21.5_1,Ibb,,,,379.0,,,False
YE1517,2020-05-01,Al Mudhaffar,Ta'iz,YE15,YEM.21_1,YEM.21.5_1,Ibb,,,,174.0,,,False
YE1517,2020-06-01,Al Mudhaffar,Ta'iz,YE15,YEM.21_1,YEM.21.5_1,Ibb,,,,224.0,,,False
YE1517,2020-07-01,Al Mudhaffar,Ta'iz,YE15,YEM.21_1,YEM.21.5_1,Ibb,,,,159.0,,,False
YE1517,2020-08-01,Al Mudhaffar,Ta'iz,YE15,YEM.21_1,YEM.21.5_1,Ibb,,,,168.0,,,False
YE1517,2020-09-01,Al Mudhaffar,Ta'iz,YE15,YEM.21_1,YEM.21.5_1,Ibb,,,,126.0,,,False
YE1517,2020-10-01,Al Mudhaffar,Ta'iz,YE15,YEM.21_1,YEM.21.5_1,Ibb,,,,187.0,,,False
YE1517,2020-11-01,Al Mudhaffar,Ta'iz,YE15,YEM.21_1,YEM.21.5_1,Ibb,,,,201.0,,,False
YE1517,2020-12-01,Al Mudhaffar,Ta'iz,YE15,YEM.21_1,YEM.21.5_1,Ibb,,,,28.0,,,False
YE1517,2021-05-01,Al Mudhaffar,Ta'iz,YE15,YEM.21_1,YEM.21.5_1,Ibb,,,,13.0,,,False
YE1518,2020-01-01,Al Qahirah,Ta'iz,YE15,YEM.21_1,YEM.21.6_1,Ibb,,,,14.0,,,False
YE1518,2020-02-01,Al Qahirah,Ta'iz,YE15,YEM.21_1,YEM.21.6_1,Ibb,,,,318.0,,,False
YE1518,2020-03-01,Al Qahirah,Ta'iz,YE15,YEM.21_1,YEM.21.6_1,Ibb,,,,382.0,,,False
YE1518,2020-04-01,Al Qahirah,Ta'iz,YE15,YEM.21_1,YEM.21.6_1,Ibb,,,,236.0,,,False
YE1518,2020-05-01,Al Qahirah,Ta'iz,YE15,YEM.21_1,YEM.21.6_1,Ibb,,,,149.0,,,False
YE1518,2020-06-01,Al Qahirah,Ta'iz,YE15,YEM.21_1,YEM.21.6_1,Ibb,,,,104.0,,,False
YE1518,2020-07-01,Al Qahirah,Ta'iz,YE15,YEM.21_1,YEM.21.6_1,Ibb,,,,53.0,,,False
YE1518,2020-08-01,Al Qahirah,Ta'iz,YE15,YEM.21_1,YEM.21.6_1,Ibb,,,,95.0,,,False
YE1518,2020-09-01,Al Qahirah,Ta'iz,YE15,YEM.21_1,YEM.21.6_1,Ibb,,,,82.0,,,False
YE1518,2020-10-01,Al Qahirah,Ta'iz,YE15,YEM.21_1,YEM.21.6_1,Ibb,,,,85.0,,,False
YE1518,2020-11-01,Al Qahirah,Ta'iz,YE15,YEM.21_1,YEM.21.6_1,Ibb,,,,130.0,,,False
YE1518,2020-12-01,Al Qahirah,Ta'iz,YE15,YEM.21_1,YEM.21.6_1,Ibb,,,,49.0,,,False
YE1518,2021-05-01,Al Qahirah,Ta'iz,YE15,YEM.21_1,YEM.21.6_1,Ibb,,,,6.0,,,False
YE1519,2020-01-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,632.0,1.0,,False
YE1519,2020-02-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,803.0,,,False
YE1519,2020-03-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,1049.0,,,False
YE1519,2020-04-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,408.0,,,False
YE1519,2020-05-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,167.0,,,False
YE1519,2020-06-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,115.0,1.0,,False
YE1519,2020-07-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,15.0,1.0,,False
YE1519,2020-08-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,20.0,,,False
YE1519,2020-09-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,37.0,,,False
YE1519,2020-10-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,87.0,,,False
YE1519,2020-11-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,150.0,,,False
YE1519,2020-12-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,28.0,,,False
YE1519,2021-01-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,19.0,,,False
YE1519,2021-03-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,13.0,,,False
YE1519,2021-04-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,2.0,,,False
YE1519,2021-05-01,Salah,Ta'iz,YE15,YEM.21_1,YEM.21.20_1,Ibb,,,,16.0,,,False
YE1520,2020-01-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,2253.0,,,False
YE1520,2020-02-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,811.0,,,False
YE1520,2020-03-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,557.0,,,False
YE1520,2020-04-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,492.0,,,False
YE1520,2020-05-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,55.0,,,False
YE1520,2020-06-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,84.0,1.0,,False
YE1520,2020-07-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,126.0,1.0,,False
YE1520,2020-08-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,136.0,,,False
YE1520,2020-09-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,96.0,,,False
YE1520,2020-10-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,75.0,,,False
YE1520,2020-11-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,78.0,,,False
YE1520,2020-12-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,41.0,,,False
YE1520,2021-01-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,13.0,,,False
YE1520,2021-03-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,41.0,,,False
YE1520,2021-04-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,28.0,,,False
YE1520,2021-05-01,At Ta'iziyah,Ta'iz,YE15,YEM.21_1,YEM.21.10_1,Ibb,,,,3.0,,,False
YE1521,2020-01-01,Al Ma'afer,Ta'iz,YE15,YEM.21_1,YEM.21.2_1,Ibb,,,,19.0,,,False
YE1521,2020-02-01,Al Ma'afer,Ta'iz,YE15,YEM.21_1,YEM.21.2_1,Ibb,,,,217.0,,,False
YE1521,2020-03-01,Al Ma'afer,Ta'iz,YE15,YEM.21_1,YEM.21.2_1,Ibb,,,,169.0,,,False
YE1521,2020-04-01,Al Ma'afer,Ta'iz,YE15,YEM.21_1,YEM.21.2_1,Ibb,,,,81.0,,,False
YE1521,2020-05-01,Al Ma'afer,Ta'iz,YE15,YEM.21_1,YEM.21.2_1,Ibb,,,,54.0,,,False
YE1521,2020-06-01,Al Ma'afer,Ta'iz,YE15,YEM.21_1,YEM.21.2_1,Ibb,,,,92.0,,,False
YE1521,2020-07-01,Al Ma'afer,Ta'iz,YE15,YEM.21_1,YEM.21.2_1,Ibb,,,,84.0,,,False
YE1521,2020-08-01,Al Ma'afer,Ta'iz,YE15,YEM.21_1,YEM.21.2_1,Ibb,,,,73.0,,,False
YE1521,2020-09-01,Al Ma'afer,Ta'iz,YE15,YEM.21_1,YEM.21.2_1,Ibb,,,,76.0,,,False
YE1521,2020-10-01,Al Ma'afer,Ta'iz,YE15,YEM.21_1,YEM.21.2_1,Ibb,,,,105.0,,,False
YE1521,2020-11-01,Al Ma'afer,Ta'iz,YE15,YEM.21_1,YEM.21.2_1,Ibb,,,,99.0,,,False
YE1521,2020-12-01,Al Ma'afer,Ta'iz,YE15,YEM.21_1,YEM.21.2_1,Ibb,,,,27.0,,,False
YE1521,2021-05-01,Al Ma'afer,Ta'iz,YE15,YEM.21_1,YEM.21.2_1,Ibb,,,,4.0,,,False
YE1522,2020-01-01,Al Mawasit,Ta'iz,YE15,YEM.21_1,YEM.21.3_1,Ibb,,,,10.0,1.0,,False
YE1522,2020-02-01,Al Mawasit,Ta'iz,YE15,YEM.21_1,YEM.21.3_1,Ibb,,,,319.0,,,False
YE1522,2020-03-01,Al Mawasit,Ta'iz,YE15,YEM.21_1,YEM.21.3_1,Ibb,,,,46.0,,,False
YE1522,2020-04-01,Al Mawasit,Ta'iz,YE15,YEM.21_1,YEM.21.3_1,Ibb,,,,14.0,,,False
YE1522,2020-05-01,Al Mawasit,Ta'iz,YE15,YEM.21_1,YEM.21.3_1,Ibb,,,,5.0,,,False
YE1522,2020-06-01,Al Mawasit,Ta'iz,YE15,YEM.21_1,YEM.21.3_1,Ibb,,,,11.0,2.0,,False
YE1522,2020-07-01,Al Mawasit,Ta'iz,YE15,YEM.21_1,YEM.21.3_1,Ibb,,,,4.0,2.0,,False
YE1522,2020-08-01,Al Mawasit,Ta'iz,YE15,YEM.21_1,YEM.21.3_1,Ibb,,,,8.0,,,False
YE1522,2020-09-01,Al Mawasit,Ta'iz,YE15,YEM.21_1,YEM.21.3_1,Ibb,,,,5.0,,,False
YE1522,2020-10-01,Al Mawasit,Ta'iz,YE15,YEM.21_1,YEM.21.3_1,Ibb,,,,9.0,,,False
YE1522,2020-11-01,Al Mawasit,Ta'iz,YE15,YEM.21_1,YEM.21.3_1,Ibb,,,,32.0,,,False
YE1522,2020-12-01,Al Mawasit,Ta'iz,YE15,YEM.21_1,YEM.21.3_1,Ibb,,,,4.0,,,False
YE1523,2020-01-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,23.0,,,False
YE1523,2020-02-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,13.0,,,False
YE1523,2020-03-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,21.0,,,False
YE1523,2020-04-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,12.0,,,False
YE1523,2020-05-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,7.0,,,False
YE1523,2020-06-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,15.0,,,False
YE1523,2020-07-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,7.0,,,False
YE1523,2020-08-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,9.0,,,False
YE1523,2020-09-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,26.0,,,False
YE1523,2020-10-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,22.0,,,False
YE1523,2020-11-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,16.0,1.0,,False
YE1523,2020-12-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,5.0,1.0,,False
YE1523,2021-01-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,9.0,,,False
YE1523,2021-02-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,24.0,,,False
YE1523,2021-03-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,13.0,,,False
YE1523,2021-04-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,2.0,,,False
YE1523,2021-05-01,Sami',Ta'iz,YE15,YEM.21_1,YEM.21.21_1,Ibb,,,,7.0,,,False
YE1601,2019-01-01,Khab wa Ash Sha'f,Al Jawf,YE16,YEM.6_1,YEM.6.10_1,Sa'ada,0.866,11.608774214388824,0.10327873,115.0,,7.7,False
YE1601,2019-02-01,Khab wa Ash Sha'f,Al Jawf,YE16,YEM.6_1,YEM.6.10_1,Sa'ada,0.447,1.312296215539606,0.10327873,13.0,,7.7,False
YE1601,2019-03-01,Khab wa Ash Sha'f,Al Jawf,YE16,YEM.6_1,YEM.6.10_1,Sa'ada,0.447,3.8359427838850015,0.10327873,38.0,1.0,7.7,False
YE1601,2019-04-01,Khab wa Ash Sha'f,Al Jawf,YE16,YEM.6_1,YEM.6.10_1,Sa'ada,0.447,8.883235920575796,0.10327873,88.0,,7.7,False
YE1601,2019-05-01,Khab wa Ash Sha'f,Al Jawf,YE16,YEM.6_1,YEM.6.10_1,Sa'ada,0.447,9.690802822446322,0.10327873,96.0,1.0,7.7,False
YE1601,2019-06-01,Khab wa Ash Sha'f,Al Jawf,YE16,YEM.6_1,YEM.6.10_1,Sa'ada,0.447,8.479452469640531,0.10327873,84.0,,7.7,False
YE1601,2019-07-01,Khab wa Ash Sha'f,Al Jawf,YE16,YEM.6_1,YEM.6.10_1,Sa'ada,0.447,8.075669018705268,0.10327873,80.0,,7.7,False
YE1601,2019-08-01,Khab wa Ash Sha'f,Al Jawf,YE16,YEM.6_1,YEM.6.10_1,Sa'ada,0.447,1.1104044900719745,0.10327873,11.0,,7.7,False
YE1601,2019-09-01,Khab wa Ash Sha'f,Al Jawf,YE16,YEM.6_1,YEM.6.10_1,Sa'ada,0.447,2.5236465683453964,0.10327873,25.0,2.0,7.7,False
YE1601,2019-10-01,Khab wa Ash Sha'f,Al Jawf,YE16,YEM.6_1,YEM.6.10_1,Sa'ada,0.447,0.5047293136690792,0.10327873,5.0,,7.7,False
